"STATION","NAME","DATE","PGTM","PRCP","SNOW","SNWD","TMAX","TMIN","WDF1","WDFG","WDFI","WDFM","WSF1","WSFG","WSFI","WSFM","WT01","WT03","WT04","WT05","WT06","WT08","WT11","WT14","WT16","WT18"
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-02-20",,"0.01","0.0","0","50","38",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-02-21",,"0.00","0.0","0","47","36",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-02-22",,"0.44","0.0","0","45","37",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-02-23",,"0.02","0.0","0","46","40",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-02-24",,"0.04","0.0","0","47","40",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-02-25",,"0.00","0.0","0","48","36",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-02-26",,"0.00","0.0","0","44","36",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-02-27",,"0.00","0.0","0","46","40",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-02-28",,"0.19","0.0","0","44","40",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-01",,"0.07","0.0","0","48","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-02",,"0.00","0.0","0","52","44",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-03",,"0.00","0.0","0","52","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-04",,"0.00","0.0","0","55","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-05",,"0.01","0.0","0","46","37",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-06",,"0.00","0.0","0","48","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-07",,"0.13","0.0","0","48","38",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-08",,"0.01","0.0","0","53","40",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-09",,"0.35","0.0","0","53","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-10",,"0.23","0.0","0","48","38",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-11",,"0.00","0.0","0","49","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-12",,"0.00","0.0","0","54","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-13",,"0.00","0.0","0","54","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-14",,"0.00","0.0","0","60","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-15",,"0.25","0.0","0","49","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-16",,"0.07","0.0","0","53","41",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-17",,"0.00","0.0","0","54","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-18",,"0.00","0.0","0","59","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-19",,"0.00","0.0","0","60","37",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-20",,"0.24","0.0","0","50","45",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-21",,"0.01","0.0","0","51","37",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-22",,"0.00","0.0","0","46","36",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-23",,"0.00","0.0","0","51","37",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-24",,"0.00","0.0","0","50","39",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-25",,"0.10","0.0","0","47","39",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-26",,"0.51","0.0","0","47","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-27",,"0.43","0.0","0","56","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-28",,"0.14","0.0","0","48","37",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-29",,"0.18","0.0","0","46","33",,,,,,,,,,,,,,,,,"    1","    1"
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-30",,"0.00","0.0","0","50","33",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-03-31",,"0.00","0.0","0","48","37",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-01",,"0.00","0.0","0","50","34",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-02",,"0.00","0.0","0","51","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-03",,"0.01","0.0","0","46","35",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-04",,"0.00","0.0","0","45","34",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-05",,"0.15","0.0","0","46","34",,,,,,,,,,,,,,,,,"    1","    1"
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-06",,"0.01","0.0","0","47","34",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-07",,"0.14","0.0","0","44","34",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-08",,"0.00","0.0","0","48","36",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-09",,"0.00","0.0","0","50","35",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-10",,"0.01","0.0","0","50","39",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-11",,"0.05","0.0","0","49","36",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-12",,"0.13","0.0","0","54","38",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-13",,"0.16","0.0","0","48","40",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-14",,"0.42","0.0","0","52","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-15",,"0.18","0.0","0","57","40",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-16",,"0.08","0.0","0","49","40",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-17",,"0.00","0.0","0","54","38",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-18",,"0.00","0.0","0","63","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-19",,"0.02","0.0","0","58","47",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-20",,"0.12","0.0","0","52","45",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-21",,"0.00","0.0","0","57","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-22",,"0.00","0.0","0","64","45",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-23",,"0.00","0.0","0","64","43",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-24",,"0.00","0.0","0","65","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-25",,"0.00","0.0","0","66","41",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-26",,"0.00","0.0","0","66","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-27",,"0.00","0.0","0","53","44",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-28",,"0.05","0.0","0","59","44",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-29",,"0.06","0.0","0","53","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-04-30",,"0.00","0.0","0","58","40",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-01",,"0.06","0.0","0","58","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-02",,"0.16","0.0","0","57","46",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-03",,"0.00","0.0","0","57","42",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-04",,"0.01","0.0","0","55","45",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-05",,"0.01","0.0","0","53","44",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-06",,"0.21","0.0","0","57","44",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-07",,"0.01","0.0","0","63","46",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-08",,"0.51","0.0","0","54","47",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-09",,"0.00","0.0","0","59","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-10",,"0.00","0.0","0","67","42",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-11",,"0.00","0.0","0","73","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-12",,"0.00","0.0","0","68","50",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-13",,"0.00","0.0","0","63","46",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-14",,"0.00","0.0","0","66","44",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-15",,"0.00","0.0","0","64","47",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-16",,"0.00","0.0","0","61","48",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-17",,"0.00","0.0","0","64","45",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-18",,"0.00","0.0","0","70","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-19",,"0.00","0.0","0","76","50",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-20",,"0.00","0.0","0","71","49",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-21",,"0.00","0.0","0","72","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-22",,"0.00","0.0","0","72","49",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-23",,"0.05","0.0","0","73","52",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-24",,"0.19","0.0","0","56","47",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-25",,"0.04","0.0","0","56","44",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-26",,"0.04","0.0","0","60","43",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-27",,"0.00","0.0","0","60","44",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-28",,"0.00","0.0","0","59","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-29",,"0.00","0.0","0","61","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-30",,"0.05","0.0","0","65","48",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-05-31",,"0.14","0.0","0","57","49",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-01",,"0.55","0.0","0","61","46",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-02",,"0.00","0.0","0","60","46",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-03",,"0.00","0.0","0","69","47",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-04",,"0.00","0.0","0","70","57",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-05",,"0.01","0.0","0","67","53",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-06",,"0.23","0.0","0","57","53",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-07",,"0.00","0.0","0","66","50",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-08",,"0.02","0.0","0","57","52",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-09",,"0.01","0.0","0","58","50",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-10",,"0.00","0.0","0","58","51",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-11",,"0.09","0.0","0","66","52",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-12",,"0.00","0.0","0","74","55",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-13",,"0.24","0.0","0","67","53",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-14",,"0.06","0.0","0","65","50",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-15",,"0.27","0.0","0","63","55",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-16",,"0.02","0.0","0","62","50",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-17",,"0.09","0.0","0","60","50",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-18",,"0.16","0.0","0","59","50",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-19",,"0.00","0.0","0","64","48",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-20",,"0.00","0.0","0","68","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-21",,"0.00","0.0","0","70","55",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-22",,"0.00","0.0","0","72","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-23",,"0.00","0.0","0","79","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-24",,"0.00","0.0","0","79","56",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-25",,"0.00","0.0","0","67","54",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-26",,"0.00","0.0","0","71","55",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-27",,"0.00","0.0","0","72","54",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-28",,"0.00","0.0","0","70","54",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-29",,"0.00","0.0","0","69","54",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-06-30",,"0.00","0.0","0","75","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-01",,"0.00","0.0","0","84","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-02",,"0.02","0.0","0","70","56",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-03",,"0.00","0.0","0","70","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-04",,"0.00","0.0","0","72","55",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-05",,"0.00","0.0","0","74","54",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-06",,"0.00","0.0","0","67","55",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-07",,"0.00","0.0","0","77","55",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-08",,"0.00","0.0","0","84","56",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-09",,"0.00","0.0","0","68","54",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-10",,"0.02","0.0","0","66","53",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-11",,"0.00","0.0","0","68","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-12",,"0.00","0.0","0","77","54",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-13",,"0.00","0.0","0","80","59",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-14",,"0.00","0.0","0","74","58",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-15",,"0.00","0.0","0","73","56",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-16",,"0.00","0.0","0","74","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-17",,"0.00","0.0","0","76","55",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-18",,"0.00","0.0","0","71","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-19",,"0.00","0.0","0","69","56",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-20",,"0.07","0.0","0","67","53",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-21",,"0.00","0.0","0","72","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-22",,"0.00","0.0","0","68","55",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-23",,"0.00","0.0","0","75","58",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-24",,"0.00","0.0","0","70","57",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-25",,"0.00","0.0","0","72","52",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-26",,"0.02","0.0","0","68","55",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-27",,"0.00","0.0","0","73","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-28",,"0.00","0.0","0","82","57",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-29",,"0.00","0.0","0","83","57",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-30",,"0.00","0.0","0","81","56",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-07-31",,"0.00","0.0","0","81","57",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-01",,"0.00","0.0","0","83","58",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-02",,"0.02","0.0","0","66","56",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-03",,"0.00","0.0","0","69","57",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-04",,"0.00","0.0","0","70","57",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-05",,"0.00","0.0","0","76","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-06",,"0.00","0.0","0","78","56",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-07",,"0.00","0.0","0","81","55",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-08",,"0.00","0.0","0","77","54",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-09",,"0.00","0.0","0","79","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-10",,"0.00","0.0","0","84","55",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-11",,"0.00","0.0","0","82","56",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-12",,"0.00","0.0","0","74","54",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-13",,"0.00","0.0","0","78","56",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-14",,"0.00","0.0","0","67","57",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-15",,"0.00","0.0","0","73","57",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-16",,"0.00","0.0","0","75","55",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-17",,"0.00","0.0","0","76","55",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-18",,"0.24","0.0","0","62","54",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-19",,"0.00","0.0","0","69","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-20",,"0.00","0.0","0","70","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-21",,"0.00","0.0","0","68","55",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-22",,"0.16","0.0","0","68","57",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-23",,"0.69","0.0","0","66","54",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-24",,"0.00","0.0","0","72","49",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-25",,"0.00","0.0","0","71","53",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-26",,"0.00","0.0","0","76","54",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-27",,"0.00","0.0","0","84","57",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-28",,"0.00","0.0","0","80","59",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-29",,"0.00","0.0","0","77","56",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-30",,"0.00","0.0","0","77","56",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-08-31",,"0.02","0.0","0","74","60",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-09-01",,"0.00","0.0","0","68","58",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-09-02",,"0.03","0.0","0","69","55",,,,,,,,,,,,,,,,,"    1",
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-09-03",,"0.00","0.0","0","71","50",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-09-04",,"0.00","0.0","0","74","52",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-09-05",,"0.00","0.0","0","76","57",,,,,,,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1929-09-06",,"0.00","0.0","0","75","56",,,,,,,,,,,,,,,,,,
